"category_id","product_id","product_name","price","colour_code","colour","description","size","section","product_family","product_subfamily","care","materials_description","materials","dimension","low_on_stock","availability","image","sku","url","currency","you_may_also_like"
423156819,398010865,"LARGE BUTTON KNIT CARDIGAN",49.9,800,"Black","Basic knit cardigan round neck and long cuffed sleeves. Front closure with embossed metal buttons.",,"WOMAN","CHAQUETA","PUNTO CHAQUETA","{""instructions"":[]}",,,,false,true,[],"423156819-800-1","https://www.zara.com/us/en/large-button-knit-cardigan-p05536166.html?v1=398023639&v2=2420285","USD",
410452848,410451568,"GOLDEN TOILET PAPER HOLDER",29.9,303,"Golden","Golden toilet paper holder.",,"HOME","ACCESORIOS BAÑO","ACCESORIO BAÑO","{""instructions"":[]}",,,,false,true,[],"410452848-303-99","https://www.zara.com/us/en/golden-toilet-paper-holder-p49553744.html","USD",
410594326,382553125,"HEELED PUMP WITH STRAP",69.9,105,"Brown","Block heel pumps. Thin strap at instep. Buckled ankle strap closure. Pointed toe.

Heel height: 3.5 inches (9 cm)",,"WOMAN","ZAPATO TACON","Z1W:ZAPATO TACO","{""instructions"":[]}",,,"Heel height: 3.5 inches (9 cm)",false,false,[],"410594326-105-35","https://www.zara.com/us/en/heeled-pump-with-strap-p11240410.html?v1=382566309&sv1=affiliate&sv_campaign_id=231761&awc=21094_1728695787_1dd3e314dbbd8b74576657a5f4fb6932&utm_source=awin&utm_medium=affiliation&utm_campaign=231761&utm_content=Clique+Media","USD",
422467786,366032010,"CHENILLE THROW",35.9,903,"Blue green","Plain chenille throw with fringed edges.",,"HOME","MANTAS","MANTAS","{""instructions"":[]}",,,,false,true,[],"422467786-903-16","https://www.zara.com/ch/en/chenille-throw-p41314004.html?v1=376402897","CHF",
441649016,416225611,"SNEAKERS WITH PIECES",35.95,802,"Grey","Leather trainers. Adjustable lace-up fastening. Pull tab at the back for slipping on with ease. Flexible insole. Rubber sole with contrast colour details. 

STARFIT® TECHNICAL INSOLE FOAM: Flexible technical insole made of polyurethane foam. Comfort, cushioning and durability.",,"KID","DEPORTIVO","Z3SO:DEPORTIVO","{""instructions"":[]}",,,"STARFIT&#xAE; TECHNICAL INSOLE FOAM: Flexible technical insole made of polyurethane foam. Comfort, cushioning and durability.",false,false,[],"441649016-802-29","https://www.zara.com/gr/en/sneakers-with-pieces-p13364530.html?v1=441649016&v2=2427528","EUR",
422468968,364062348,"CERAMIC MINI TABLE LAMP",69.9,712,"Ecru","Small table lamp with a ceramic base and cotton fabric lampshade. 
E12 socket; Cable length 1.5 m

If the external cable or cord of the lamp gets damaged, it must only be replaced by a qualified technician to avoid any danger.",,"HOME","ILUMINACION","LAMPARAS","{""instructions"":[]}",,,"If the external cable or cord of the lamp gets damaged, it must only be replaced by a qualified technician to avoid any danger.",false,true,[],"422468968-712-4","https://www.zara.com/us/en/ceramic-mini-table-lamp-p46188047.html?v1=364064253&utm_source=pinterest&utm_medium=social&utm_content=post&utm_campaign=US","USD",
410594664,410592644,"METALLIC HEEL STRAPPY SANDALS",49.9,624,"Burgundy Red","Heeled sandals with metallic effect heels. Front strap detail. Ankle strap closure.

Heel height: 3.9 inches (10 cm)",,"WOMAN","SANDALIA","Z1T:ABIERTO TAC","{""instructions"":[]}",,,"Heel height: 3.9 inches (10 cm)",false,false,[],"410594664-624-35","https://www.zara.com/us/en/metallic-heel-strappy-sandals-p13810510.html?v1=410594664&origin=shopcart","USD",
445069858,420904874,"SEMI-SHEER SHIRT WITH TIE DETAIL",27.99,716,"Dark brown","Collared, v-neck, semi-sheer shirt with long sleeves finished with ties and button-up front. 

This garment is not lined.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,"This garment is not lined.",true,false,[],"445069858-716-1","https://www.zara.com/uk/en/semi-sheer-shirt-with-tie-detail-p03666052.html?LTKLID=6GAoRKSrVLJkGf8YNGnLHg&v1=445069858&awc=32887_1743254554_f623270d9847d40e1c9f2198395cad7f&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=32887_1743254554_f623270d9847d40e1c9f2198395cad7f","GBP",
421572756,421558571,"ANORAQUE ACOLCHOADO CURTO WATER AND WIND PROTECTION",49.95,700,"Castanho","Anoraque curto acolchoado impermeável. Gola alta e manga comprida. Bolsos laterais ocultos na costura com botão de pressão. Bainha ajustável com cordões elásticos e stoppers. Fecho frontal com fecho de correr e botões de pressão.",,"WOMAN","ANORAK","T.P-EXTER.CORTA","{""instructions"":[]}",,,,false,true,[],"421572756-700-1","https://www.zara.com/pt/pt/anoraque-acolchoado-curto-water-and-wind-protection-p04341795.html?v1=421572756&v2=2419032","EUR",
410594395,410591392,"LEATHER CHELSEA BOOTS",399000,114,"Cognac Brown","Chelsea style boots. Leather upper. Two side elastic goring pieces and back pull tab for ease. Rounded shape.",,"MAN","ANKLE BOOT","Z2:BOOT/ANKLE","{""instructions"":[]}",,,,false,true,[],"410594395-114-39","https://www.zara.com/co/en/leather-chelsea-boots-p12018420.html?v1=410594395&v2=2436377","COP",
427264374,410583715,"HALSKETTE MIT GLITZERKUGELN",45.95,808,"Silber","Halskette mit Kugeln in verschiedenen Größen und Glitzerapplikation. Karabinerverschluss.",,"WOMAN","BISUTERIA","Z-BISUTERIA ZA","{""instructions"":[]}",,,,false,true,[],"427264374-808-3","https://www.zara.com/de/de/halskette-mit-glitzerkugeln-p04548007.html?v1=427264374&v2=2419517&utm_source=ig_fb&utm_medium=social_paid&utm_campaign=DE_web_womanskidrop212dic_woman_0912&utm_term=nc&utm_content=post&sfnsn=scwspmo","EUR",
410575275,410572711,"CARGO PANTS",49.9,800,"Black","Relaxed fit pants. Adjustable elastic waistband with drawstring. Front pockets and back welt pockets. Flap patch pockets at legs. Washed effect. Elastic cuffed hems.",,"MAN","PANTALON","B. Pant Resto","{""instructions"":[]}",,,,false,true,[],"410575275-800-2","https://www.zara.com/us/en/cargo-pants-p00108302.html?v1=410575275&v2=2415631","USD","[{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/sunrise-on-the-red-sand-dunes-intense-edp-100-ml--3-38-fl--oz---p20220319.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/limited-edition-striped-poplin-boxers-p04840405.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/cargo-pants-p00108302.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/cargo-pants-p00108302.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/cargo-pants-p00108302.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/relaxed-fit-cargo-pants-p00108304.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/basic-hoodie-p00761330.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/relaxed-fit-cargo-pants-p00108304.html""},{""currency"":""USD"",""final_price"":""$19.90"",""initial_price"":""$19.90"",""url"":""https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html""},{""currency"":""USD"",""final_price"":""$89.90"",""initial_price"":""$89.90"",""url"":""https://www.zara.com/us/en/pocket-denim-cargo-pants-p05575472.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/washed-jogger-waist-pants-p06786350.html""},{""currency"":""USD"",""final_price"":""$89.90"",""initial_price"":""$89.90"",""url"":""https://www.zara.com/us/en/pocket-denim-cargo-pants-p05575472.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/slim-fit-stretch-pants-p06861441.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/slim-fit-stretch-pants-p06861441.html""},{""currency"":""USD"",""final_price"":""$19.90"",""initial_price"":""$19.90"",""url"":""https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/printed-knit-t-shirt-p04805413.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/basic-quarter-zip-sweatshirt-p06462333.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/jogger-pants-p00761313.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/oud-vibrant-leather-elixir-parfum-100-ml--3-4-fl--oz--p20210181.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/basic-hoodie-p00761330.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/ripped-skinny-jeans-p07223490.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/washed-quarter-zip-hoodie-p04729400.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/printed-patch-t-shirt-p01930404.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/skinny-chino-pants-p06786405.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/green-savage-blue-spirit-edt-2-x-90-ml--3-4-fl--oz--p20210755.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/splattered-ripped-skinny-jeans-p00840438.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/seoul-lisboa-edt-2-x-90-ml--3-4-fl--oz--p20210754.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/slim-fit-jeans-p00774340.html""},{""currency"":""USD"",""final_price"":""$89.90"",""initial_price"":""$89.90"",""url"":""https://www.zara.com/us/en/pocket-denim-cargo-pants-p01538205.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/comfortable-regular-fit-pants-p00706870.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/regular-fit-herringbone-pants-p05070701.html""},{""currency"":""USD"",""final_price"":""$89.90"",""initial_price"":""$89.90"",""url"":""https://www.zara.com/us/en/pocket-denim-cargo-pants-p05575472.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/man-navy-black-zara-man-800-black-edt-2x-90-ml--3-0-fl--oz---p20210838.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/relaxed-fit-cargo-pants-p00108304.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/textured-jogger-shorts-p04840476.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/textured-jogger-shorts-p04840476.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/text-print-t-shirt-p06224414.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/splatter-parachute-pants-p05862410.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/jogger-waist-stretch-pants-p06861693.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/washed-technical-cargo-pants-p03715311.html""},{""currency"":""USD"",""final_price"":""$129.00"",""initial_price"":""$129.00"",""url"":""https://www.zara.com/us/en/washed-cargo-pants-p05862407.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/jogger-pants-p00761313.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/slim-fit-stretch-pants-p06861441.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/technical-zipper-jogger-pants-p08574361.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887455.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/basic-hoodie-p00761330.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/basic-jogging-pants-p00761332.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/technical-pants-with-bands-p07484480.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/-tobacco-intense-dark-exclusive-rich-warm-addictive-edp-2-x-100-ml--3-4-fl--oz--p20210474.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/skinny-fit-cropped-jeans-p08062481.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/silver-gold-edt-2-x-90-ml--3-4-fl--oz--p20210769.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/relaxed-fit-tank-top-p00722451.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584360.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/slim-fit-stretch-pants-p06861441.html""}]"
443090366,435225961,"FLOWY SATIN EFFECT SHIRT",45.9,615,"Orange","Flowy shirt with lapel collar and long sleeves. Adjustable drawstring back. Side vents at hem. Front button closure.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"443090366-615-1","https://www.zara.com/us/en/flowy-satin-effect-shirt-p02674307.html?v1=443090366&v2=2546081","USD",
413393263,413385140,"POCKET LEATHER JACKET",229,800,"Black","Leather jacket. Lapel collar and long sleeves. Flap patch pockets at the hip. Ribbed trim. Front zip closure concealed by a snap-button placket.",,"MAN","CAZADORA","F. Cazadora","{""instructions"":[]}",,,,true,false,[],"413393263-800-2","https://www.zara.com/us/en/pocket-leather-jacket-p05388403.html?LTKLID=Z4PfvT_ExWj7L0NyZvrqzw&v1=413393263&v2=2436828&sv1=affiliate&sv_campaign_id=136348&awc=21094_1743086541_a40736589a1ce31e9e94257e182b7045&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=21094_1743086541_a40736589a1ce31e9e94257e182b7045","USD",
436288255,436280493,"KOMBINERT KJOLE MED HALTER NECK",299,800,"Svart","Kort kjole med halterneck og V-utringning. Smale stropper som krysses i ryggen. Kant i kombinert stoff med volanger.",,"WOMAN","VESTIDO","C.VESTIDO BASIC","{""instructions"":[]}",,,,false,true,[],"436288255-800-2","https://www.zara.com/no/no/kombinert-kjole-med-halter-neck-p04174376.html?v1=436288255&v2=2491343","NOK",
416385592,416381815,"POLYAMIDE JUMPSUIT",399,806,"Stone","Long jumpsuit made of stretch fabric. Round neckline with opening detail and lined metallic appliqué. Thin straps. Tapered hems.",,"WOMAN","MONO","L. MONO","{""instructions"":[]}",,,,false,true,[],"416385592-806-10","https://www.zara.com/se/en/polyamide-jumpsuit-p05919505.html","SEK",
413896551,413892581,"HEELED FAUX PATENT LEATHER SHOES",59.9,719,"Ecru","Patent leather effect heeled shoes. Ankle strap with buckle closure. High stiletto heel. Pointed toe.

Heel height: 3.9 inches (10 cm)",,"WOMAN","ZAPATO TACON","Z1T:ZAPATO TACO","{""instructions"":[]}",,,"Heel height: 3.9 inches (10 cm)",true,false,[],"413896551-719-35","https://www.zara.com/us/en/heeled-faux-patent-leather-shoes-p13212510.html","USD",
446176597,419553043,"CHINOHOSE MIT SCHLEIFE",39.95,426,"Wasserblau","Chinohose mit mittelhohem Bund und Gürtelschlaufen. Seitentaschen und aufgesetzte Gesäßtaschen. Reißverschluss und Metallhaken vorne.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,,false,true,[],"446176597-426-32","https://www.zara.com/lu/de/chinohose-mit-schleife-p04470011.html?v1=446176597&v2=2546081","EUR",
410585614,410583700,"HOODED PARKA X AND WANDER®",159,648,"Orange","Long high neck parka with an adjustable hood with drawstring and metal toggle. Long sleeves with tab, button and elasticated cuffs. Front flap pockets with snap buttons. Tone-on-tone AND WANDER embroidered detail on the sleeve. Fleece lining. Adjustable hem with drawstrings. Zip-up front with snap buttons.

And Wander® x Zara special collection.",,"WOMAN","CAZADORA","W.P-EXT.CORTA","{""instructions"":[]}",,,"And Wander&#xAE; x Zara special collection.",false,true,[],"410585614-648-1","https://www.zara.com/uk/en/hooded-parka-x-and-wander--p00518044.html?v1=410585614&v2=2536954","GBP",
422470470,364069026,"CORDLESS SPOTLIGHT FLOOR LAMP",199,700,"Brown","Metal wireless floor lamp featuring spotlight with 2W LED bulb, rechargeable by USB, for placing anywhere without worrying about plugs.
Includes LED bulb.
Power: 2W
Battery life: 8 hours.",,"HOME","ILUMINACION","LÁMPARA PILA","{""instructions"":[]}",,,"Battery life: 8 hours.",false,true,[],"422470470-700-4","https://www.zara.com/us/en/floor-lamp-with-spotlight-p43396047.html?v1=381039306","USD",
441094421,441087713,"COLETE ESTRUTURA CINTO",39.95,620,"Rosa","Colete de decote redondo e manga cava. Detalhe de lapelas frontais. Cinto forrado no mesmo tom. Fecho frontal com botões.",,"WOMAN","CHALECO","B.CHALECO","{""instructions"":[]}",,,,false,true,[],"441094421-620-1","https://www.zara.com/pt/pt/colete-estrutura-com-fio-metalizado-e-cinto-p02132116.html?v1=438590335&v2=2420942","EUR",
439592340,439570359,"STRIPED LINEN BLEND SHIRT",27.99,44,"Blue/White","Shirt made of linen. Johnny collar and long sleeves. Button-up front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"439592340-044-1","https://www.zara.com/uk/en/striped-linen-blend-shirt-p02886909.html?v1=439592340&v2=2420369","GBP",
425257413,395681600,"LEATHER EFFECT CROPPED BIKER JACKET",49.95,800,"Black","Long sleeve jacket with a lapel collar and shoulder tabs. Featuring front pockets with metal zips, a belt in the same material with a metal buckle and a zip-up front.",,"WOMAN","CAZADORA","T.P-EXTER.CORTA","{""instructions"":[]}",,,,false,true,[],"425257413-800-1","https://www.zara.com/ie/en/leather-effect-cropped-biker-jacket-p04391826.html?v1=402632615&v2=2417753","EUR",
